VideoID,Start,End,WorkerID,Source,AnnotationTime,Language,Description
MF88IYF2MHY,25,59,553067,unverified,42,English,room bright inside
,,,,,,,
MF88IYF2MHY,25,59,197912,unverified,159,English,bright inside room
,,,,,,,
H7vezmDeZaw,2,7,429648,unverified,34,English,inside bright room
,,,,,,,
H7vezmDeZaw,2,7,232617,unverified,56,English,bright room inside
,,,,,,,
H7vezmDeZaw,2,7,362812,unverified,23,English,room inside bright
,,,,,,,
H7vezmDeZaw,2,7,968828,unverified,33,English,inside room bright
,,,,,,,
H7vezmDeZaw,2,7,984231,unverified,27,English,room bright inside
,,,,,,,
H7vezmDeZaw,2,7,553067,unverified,33,English,bright inside room
,,,,,,,
80D0ylOqPJ8,0,5,588702,unverified,105,English,outside clear sidewalk day
,,,,,,,
80D0ylOqPJ8,0,5,362812,unverified,26,English,clear sidewalk day outside
,,,,,,,
80D0ylOqPJ8,0,5,968828,unverified,31,English,sidewalk day outside clear
,,,,,,,
80D0ylOqPJ8,0,5,984231,unverified,29,English,day outside clear sidewalk
,,,,,,,
80D0ylOqPJ8,0,5,116080,unverified,13,English,clear outside sidewalk day
,,,,,,,
80D0ylOqPJ8,0,5,130914,unverified,16,English,outside sidewalk day clear
,,,,,,,
80D0ylOqPJ8,0,5,553067,unverified,33,English,sidewalk day clear outside
,,,,,,,
80D0ylOqPJ8,0,5,197912,unverified,80,English,day clear outside sidewalk
,,,,,,,
80D0ylOqPJ8,0,5,280252,unverified,55,English,outside clear day sidewalk
,,,,,,,
80D0ylOqPJ8,0,5,339861,unverified,49,English,clear day sidewalk outside
,,,,,,,
80D0ylOqPJ8,0,5,818922,unverified,41,English,day sidewalk outside clear
,,,,,,,
80D0ylOqPJ8,0,5,797651,unverified,32,English,sidewalk outside clear day
,,,,,,,
XZ0Ch_ClBfo,120,127,588702,unverified,40,English,outside clear beach day
,,,,,,,
XZ0Ch_ClBfo,120,127,588702,unverified,44,English,sunny beach day outside
,,,,,,,
XZ0Ch_ClBfo,120,127,362812,unverified,16,English,beach day outside clear
,,,,,,,
XZ0Ch_ClBfo,120,127,362812,unverified,9,English,day outside clear beach
,,,,,,,
XZ0Ch_ClBfo,120,127,968828,unverified,78,English,sunny outside beach day
,,,,,,,
XZ0Ch_ClBfo,120,127,984231,unverified,25,English,outside beach day clear
,,,,,,,
XZ0Ch_ClBfo,120,127,116080,unverified,31,English,beach day clear outside
,,,,,,,
XZ0Ch_ClBfo,120,127,553067,unverified,26,English,day clear outside beach
,,,,,,,
XZ0Ch_ClBfo,120,127,408475,unverified,30,English,outside sunny day beach
,,,,,,,
XZ0Ch_ClBfo,120,127,180998,unverified,27,English,clear day beach outside
,,,,,,,
XZ0Ch_ClBfo,120,127,197912,unverified,42,English,day beach outside sunny
,,,,,,,
XZ0Ch_ClBfo,120,127,339861,unverified,43,English,beach outside clear day
,,,,,,,
PmrTDZy3f2M,35,39,588702,unverified,46,English,inside bright basketball court
,,,,,,,
PmrTDZy3f2M,35,39,362812,unverified,18,English,bright basketball court inside
,,,,,,,
PmrTDZy3f2M,35,39,362812,unverified,10,English,basketball court inside bright
,,,,,,,
PmrTDZy3f2M,35,39,968828,unverified,65,English,inside basketball court bright
,,,,,,,
PmrTDZy3f2M,35,39,203142,unverified,16,English,basketball court bright inside
,,,,,,,
PmrTDZy3f2M,35,39,984231,unverified,27,English,bright inside basketball court
,,,,,,,
S-Civm_fbK8,20,26,588702,unverified,53,English,outside clear soccer field day
,,,,,,,
S-Civm_fbK8,20,26,588702,unverified,43,English,sunny playground day outside
,,,,,,,
S-Civm_fbK8,20,26,553067,unverified,33,English,soccer field day outside clear
,,,,,,,
S-Civm_fbK8,20,26,553067,unverified,28,English,day outside clear playground
,,,,,,,
S-Civm_fbK8,20,26,408475,unverified,20,English,sunny outside playground day
,,,,,,,
S-Civm_fbK8,20,26,968828,unverified,62,English,outside playground day clear
,,,,,,,
S-Civm_fbK8,20,26,550906,clean,34,English,soccer field day clear outside
,,,,,,,
S-Civm_fbK8,20,26,922727,clean,24,English,day clear outside playground
,,,,,,,
S-Civm_fbK8,20,26,135141,clean,37,English,outside sunny day soccer field
,,,,,,,
S-Civm_fbK8,20,26,257003,clean,713,English,clear day soccer field outside
,,,,,,,
S-Civm_fbK8,20,26,155632,clean,29,English,day playground outside sunny
,,,,,,,
S-Civm_fbK8,20,26,280252,clean,455,English,playground outside clear day
,,,,,,,
o_mWZWcm2r4,10,15,588702,unverified,36,English,inside bright rock climbing practice field
,,,,,,,
o_mWZWcm2r4,10,15,588702,unverified,35,English,bright rock climbing practice field inside
,,,,,,,
o_mWZWcm2r4,10,15,362812,unverified,13,English,rock climbing practice field inside bright
,,,,,,,
o_mWZWcm2r4,10,15,362812,unverified,13,English,inside rock climbing practice field bright
,,,,,,,
o_mWZWcm2r4,10,15,968828,unverified,43,English,rock climbing practice field bright inside
,,,,,,,
o_mWZWcm2r4,10,15,984231,unverified,31,English,bright inside rock climbing practice field
,,,,,,,
hJFBXHtxKIc,204,209,588702,unverified,82,English,inside bright kitchen
,,,,,,,
hJFBXHtxKIc,204,209,588702,unverified,39,English,bright kitchen inside
,,,,,,,
hJFBXHtxKIc,204,209,203142,unverified,17,English,kitchen inside bright
,,,,,,,
hJFBXHtxKIc,204,209,984231,unverified,23,English,inside kitchen bright
,,,,,,,
hJFBXHtxKIc,204,209,116080,unverified,16,English,kitchen bright inside
,,,,,,,
hJFBXHtxKIc,204,209,553067,unverified,28,English,bright inside kitchen
,,,,,,,
-wa0umYJVGg,168,176,889068,unverified,67,English,inside bright kitchen
,,,,,,,
-wa0umYJVGg,168,176,588702,unverified,46,English,bright kitchen inside
,,,,,,,
-wa0umYJVGg,168,176,702553,unverified,38,English,kitchen inside bright
,,,,,,,
-wa0umYJVGg,168,176,362812,unverified,22,English,inside kitchen bright
,,,,,,,
-wa0umYJVGg,168,176,914223,unverified,16,English,kitchen bright inside
,,,,,,,
-wa0umYJVGg,168,176,968828,unverified,119,English,bright inside kitchen
,,,,,,,
klteYv1Uv9A,27,33,588702,unverified,321,English,outside clear road day
,,,,,,,
klteYv1Uv9A,27,33,588702,unverified,69,English,sunny road day outside
,,,,,,,
klteYv1Uv9A,27,33,203142,unverified,15,English,road day outside clear
,,,,,,,
klteYv1Uv9A,27,33,984231,unverified,19,English,day outside clear road
,,,,,,,
klteYv1Uv9A,27,33,116080,unverified,38,English,sunny outside road day
,,,,,,,
klteYv1Uv9A,27,33,130914,unverified,16,English,outside road day clear
,,,,,,,
klteYv1Uv9A,27,33,408475,unverified,22,English,road day clear outside
,,,,,,,
klteYv1Uv9A,27,33,180998,unverified,18,English,day clear outside road
,,,,,,,
klteYv1Uv9A,27,33,362812,unverified,17,English,outside sunny day road
,,,,,,,
klteYv1Uv9A,27,33,362812,unverified,12,English,clear day road outside
,,,,,,,
klteYv1Uv9A,27,33,161492,unverified,25,English,day road outside sunny
,,,,,,,
klteYv1Uv9A,27,33,339861,unverified,63,English,road outside clear day
,,,,,,,
swKrHEeOj9c,4,8,588702,unverified,63,English,inside dark room
,,,,,,,
swKrHEeOj9c,4,8,588702,unverified,29,English,dark room inside
,,,,,,,
swKrHEeOj9c,4,8,232617,unverified,29,English,room inside dark
,,,,,,,
swKrHEeOj9c,4,8,362812,unverified,28,English,inside room dark
,,,,,,,
swKrHEeOj9c,4,8,362812,unverified,12,English,room dark inside
,,,,,,,
swKrHEeOj9c,4,8,968828,unverified,41,English,dark inside room
,,,,,,,
AjZ-R3LFMzo,18,23,588702,unverified,73,English,outside cloudy road day
,,,,,,,
AjZ-R3LFMzo,18,23,588702,unverified,39,English,cloudy road day outside
,,,,,,,
AjZ-R3LFMzo,18,23,968828,unverified,45,English,road day outside cloudy
,,,,,,,
AjZ-R3LFMzo,18,23,553067,unverified,35,English,day outside cloudy road
,,,,,,,
AjZ-R3LFMzo,18,23,408475,unverified,35,English,cloudy outside road day
,,,,,,,
AjZ-R3LFMzo,18,23,362812,unverified,30,English,outside road day cloudy
,,,,,,,
AjZ-R3LFMzo,18,23,280252,unverified,37,English,road day cloudy outside
,,,,,,,
AjZ-R3LFMzo,18,23,818922,unverified,54,English,day cloudy outside road
,,,,,,,
AjZ-R3LFMzo,18,23,615202,unverified,32,English,outside cloudy day road
,,,,,,,
AjZ-R3LFMzo,18,23,652099,unverified,57,English,cloudy day road outside
,,,,,,,
AjZ-R3LFMzo,18,23,135621,clean,180,English,day road outside cloudy
,,,,,,,
AjZ-R3LFMzo,18,23,435773,clean,23,English,road outside cloudy day
,,,,,,,
WPG-BIWOrG4,672,677,588702,unverified,41,English,inside bright kitchen
,,,,,,,
WPG-BIWOrG4,672,677,588702,unverified,32,English,bright kitchen inside
,,,,,,,
WPG-BIWOrG4,672,677,362812,unverified,12,English,kitchen inside bright
,,,,,,,
WPG-BIWOrG4,672,677,362812,unverified,17,English,inside kitchen bright
,,,,,,,
WPG-BIWOrG4,672,677,968828,unverified,39,English,kitchen bright inside
,,,,,,,
WPG-BIWOrG4,672,677,203142,unverified,12,English,bright inside kitchen
,,,,,,,
FWzsXeXCwuc,106,110,588702,unverified,38,English,outside cloudy temple day
,,,,,,,
FWzsXeXCwuc,106,110,588702,unverified,32,English,cloudy temple day outside
,,,,,,,
FWzsXeXCwuc,106,110,362812,unverified,13,English,temple day outside cloudy
,,,,,,,
FWzsXeXCwuc,106,110,362812,unverified,13,English,day outside rainy temple
,,,,,,,
FWzsXeXCwuc,106,110,968828,unverified,45,English,cloudy outside temple day
,,,,,,,
FWzsXeXCwuc,106,110,203142,unverified,17,English,outside temple day cloudy
,,,,,,,
FWzsXeXCwuc,106,110,984231,unverified,22,English,temple day rainy outside
,,,,,,,
FWzsXeXCwuc,106,110,130914,unverified,12,English,day cloudy outside temple
,,,,,,,
FWzsXeXCwuc,106,110,589431,unverified,22,English,outside cloudy day temple
,,,,,,,
FWzsXeXCwuc,106,110,767031,unverified,32,English,rainy day temple outside
,,,,,,,
FWzsXeXCwuc,106,110,649244,unverified,23,English,day temple outside cloudy
,,,,,,,
FWzsXeXCwuc,106,110,180998,unverified,25,English,temple outside cloudy day
,,,,,,,
WPG-BIWOrG4,683,689,588702,unverified,116,English,inside bright kitchen
,,,,,,,
WPG-BIWOrG4,683,689,588702,unverified,103,English,bright kitchen inside
,,,,,,,
WPG-BIWOrG4,683,689,942917,unverified,82,English,kitchen inside bright
,,,,,,,
WPG-BIWOrG4,683,689,362812,unverified,14,English,inside kitchen bright
,,,,,,,
WPG-BIWOrG4,683,689,362812,unverified,14,English,kitchen bright inside
,,,,,,,
WPG-BIWOrG4,683,689,968828,unverified,46,English,bright inside kitchen
,,,,,,,
m1NR0uNNs5Y,160,166,588702,unverified,50,English,inside bright kitchen
,,,,,,,
m1NR0uNNs5Y,160,166,588702,unverified,32,English,bright kitchen inside
,,,,,,,
m1NR0uNNs5Y,160,166,362812,unverified,15,English,kitchen inside bright
,,,,,,,
m1NR0uNNs5Y,160,166,362812,unverified,88,English,inside kitchen bright
,,,,,,,
m1NR0uNNs5Y,160,166,984231,unverified,21,English,kitchen bright inside
,,,,,,,
m1NR0uNNs5Y,160,166,116080,unverified,36,English,bright inside kitchen
,,,,,,,
yC4eEuURH8c,19,28,588702,unverified,260,English,inside dark room
,,,,,,,
yC4eEuURH8c,19,28,588702,unverified,40,English,dark room inside
,,,,,,,
yC4eEuURH8c,19,28,362812,unverified,14,English,room inside dark
,,,,,,,
yC4eEuURH8c,19,28,362812,unverified,11,English,inside room dark
,,,,,,,
yC4eEuURH8c,19,28,968828,unverified,42,English,room dark inside
,,,,,,,
yC4eEuURH8c,19,28,203142,unverified,17,English,dark inside room
,,,,,,,
yC4eEuURH8c,19,28,984231,unverified,39,English,inside dark bedroom
,,,,,,,
yC4eEuURH8c,19,28,116080,unverified,19,English,dark bedroom inside
,,,,,,,
yC4eEuURH8c,19,28,484638,unverified,22,English,bedroom inside dark
,,,,,,,
yC4eEuURH8c,19,28,553067,unverified,31,English,inside bedroom dark
,,,,,,,
yC4eEuURH8c,19,28,408475,unverified,24,English,bedroom dark inside
,,,,,,,
yC4eEuURH8c,19,28,180998,unverified,25,English,dark inside bedroom
,,,,,,,
30GeJHYoerk,80,85,588702,unverified,57,English,outside clear park day
,,,,,,,
30GeJHYoerk,80,85,588702,unverified,30,English,clear park day outside
,,,,,,,
30GeJHYoerk,80,85,362812,unverified,18,English,park day outside clear
,,,,,,,
30GeJHYoerk,80,85,968828,unverified,29,English,day outside clear park
,,,,,,,
30GeJHYoerk,80,85,203142,unverified,26,English,clear outside park day
,,,,,,,
30GeJHYoerk,80,85,984231,unverified,55,English,outside park day clear
,,,,,,,
30GeJHYoerk,80,85,116080,unverified,48,English,park day clear outside
,,,,,,,
30GeJHYoerk,80,85,130914,unverified,13,English,day clear outside park
,,,,,,,
30GeJHYoerk,80,85,767031,unverified,58,English,outside clear day park
,,,,,,,
30GeJHYoerk,80,85,180998,unverified,154,English,clear day park outside
,,,,,,,
30GeJHYoerk,80,85,280252,unverified,47,English,day park outside clear
,,,,,,,
30GeJHYoerk,80,85,242058,unverified,26,English,park outside clear day
,,,,,,,
aRo8x3xXeEA,3,8,588702,unverified,178,English,outside cloudy ski resort day
,,,,,,,
aRo8x3xXeEA,3,8,588702,unverified,55,English,cloudy ski resort day outside
,,,,,,,
aRo8x3xXeEA,3,8,362812,unverified,16,English,ski resort day outside cloudy
,,,,,,,
aRo8x3xXeEA,3,8,362812,unverified,13,English,day outside cloudy ski resort
,,,,,,,
aRo8x3xXeEA,3,8,436916,unverified,35,English,cloudy outside ski resort day
,,,,,,,
aRo8x3xXeEA,3,8,984231,unverified,23,English,outside ski resort day cloudy
,,,,,,,
aRo8x3xXeEA,3,8,116080,unverified,9,English,ski resort day cloudy outside
,,,,,,,
aRo8x3xXeEA,3,8,116080,unverified,8,English,day cloudy outside ski resort
,,,,,,,
aRo8x3xXeEA,3,8,130914,unverified,24,English,outside cloudy day ski resort
,,,,,,,
aRo8x3xXeEA,3,8,553067,unverified,35,English,cloudy day ski resort outside
,,,,,,,
aRo8x3xXeEA,3,8,408475,unverified,22,English,day ski resort outside cloudy
,,,,,,,
aRo8x3xXeEA,3,8,180998,unverified,31,English,ski resort outside cloudy day
,,,,,,,
-rvjK0lE3z4,33,43,588702,unverified,32,English,inside dark kitchen
,,,,,,,
-rvjK0lE3z4,33,43,588702,unverified,39,English,dark kitchen inside
,,,,,,,
-rvjK0lE3z4,33,43,362812,unverified,10,English,kitchen inside dark
,,,,,,,
-rvjK0lE3z4,33,43,968828,unverified,50,English,inside kitchen dark
,,,,,,,
-rvjK0lE3z4,33,43,203142,unverified,15,English,kitchen dark inside
,,,,,,,
-rvjK0lE3z4,33,43,984231,unverified,17,English,dark inside kitchen
,,,,,,,
yyxtyCaEVqk,329,360,588702,unverified,68,English,inside bright kitchen
,,,,,,,
yyxtyCaEVqk,329,360,588702,unverified,55,English,bright kitchen inside
,,,,,,,
yyxtyCaEVqk,329,360,702553,unverified,56,English,kitchen inside bright
,,,,,,,
yyxtyCaEVqk,329,360,388403,unverified,123,English,inside kitchen bright
,,,,,,,
yyxtyCaEVqk,329,360,968828,unverified,75,English,kitchen bright inside
,,,,,,,
yyxtyCaEVqk,329,360,116080,unverified,599,English,bright inside kitchen
,,,,,,,
Q-soOsOLIGQ,0,22,588702,unverified,58,English,outside clear playground day
,,,,,,,
Q-soOsOLIGQ,0,22,968828,unverified,75,English,sunny Baseball Stadium day outside
,,,,,,,
Q-soOsOLIGQ,0,22,984231,unverified,41,English,Baseball Stadium day outside sunny
,,,,,,,
Q-soOsOLIGQ,0,22,116080,unverified,27,English,day outside sunny Baseball Stadium
,,,,,,,
Q-soOsOLIGQ,0,22,116080,unverified,16,English,sunny outside playground day
,,,,,,,
Q-soOsOLIGQ,0,22,553067,unverified,43,English,outside Baseball Stadium day sunny
,,,,,,,
Q-soOsOLIGQ,0,22,180998,unverified,37,English,playground day sunny outside
,,,,,,,
Q-soOsOLIGQ,0,22,362812,unverified,14,English,day clear outside Baseball Stadium
,,,,,,,
Q-soOsOLIGQ,0,22,197912,unverified,111,English,outside sunny day Baseball Stadium
,,,,,,,
Q-soOsOLIGQ,0,22,280252,unverified,77,English,sunny day playground outside
,,,,,,,
Q-soOsOLIGQ,0,22,339861,unverified,40,English,day Baseball Stadium outside sunny
,,,,,,,
Q-soOsOLIGQ,0,22,615202,unverified,101,English,Baseball Stadium outside clear day
,,,,,,,
msCidKHOh74,410,418,332822,unverified,207,English,outside clear forest day
,,,,,,,
msCidKHOh74,410,418,588702,unverified,40,English,sunny forest day outside
,,,,,,,
msCidKHOh74,410,418,588702,unverified,34,English,forest day outside sunny
,,,,,,,
msCidKHOh74,410,418,408475,unverified,26,English,day outside sunny forest
,,,,,,,
msCidKHOh74,410,418,553067,unverified,32,English,sunny outside forest day
,,,,,,,
msCidKHOh74,410,418,702553,unverified,27,English,outside forest day sunny
,,,,,,,
msCidKHOh74,410,418,968828,unverified,97,English,forest day sunny outside
,,,,,,,
msCidKHOh74,410,418,760882,clean,305,English,day clear outside forest
,,,,,,,
msCidKHOh74,410,418,550906,clean,62,English,outside sunny day forest
,,,,,,,
msCidKHOh74,410,418,374994,clean,18,English,sunny day forest outside
,,,,,,,
msCidKHOh74,410,418,280252,clean,84,English,day forest outside sunny
,,,,,,,
msCidKHOh74,410,418,922727,clean,43,English,forest outside clear day
,,,,,,,
v-9Gx0gJmfo,91,99,588702,unverified,41,English,outside clear river day
,,,,,,,
v-9Gx0gJmfo,91,99,588702,unverified,43,English,sunny river day outside
,,,,,,,
v-9Gx0gJmfo,91,99,362812,unverified,16,English,river day outside sunny
,,,,,,,
v-9Gx0gJmfo,91,99,362812,unverified,12,English,day outside sunny river
,,,,,,,
v-9Gx0gJmfo,91,99,968828,unverified,41,English,sunny outside river day
,,,,,,,
v-9Gx0gJmfo,91,99,984231,unverified,36,English,outside river day sunny
,,,,,,,
v-9Gx0gJmfo,91,99,896610,unverified,40,English,river day sunny outside
,,,,,,,
v-9Gx0gJmfo,91,99,116080,unverified,39,English,day clear outside river
,,,,,,,
v-9Gx0gJmfo,91,99,116080,unverified,12,English,outside sunny day river
,,,,,,,
v-9Gx0gJmfo,91,99,553067,unverified,41,English,sunny day river outside
,,,,,,,
v-9Gx0gJmfo,91,99,408475,unverified,29,English,day river outside sunny
,,,,,,,
v-9Gx0gJmfo,91,99,180998,unverified,23,English,river outside clear day
,,,,,,,
lsanQj2yacs,102,108,588702,unverified,46,English,inside bright kitchen
,,,,,,,
lsanQj2yacs,102,108,588702,unverified,36,English,bright kitchen inside
,,,,,,,
lsanQj2yacs,102,108,362812,unverified,10,English,kitchen inside bright
,,,,,,,
lsanQj2yacs,102,108,968828,unverified,59,English,inside kitchen bright
,,,,,,,
lsanQj2yacs,102,108,984231,unverified,31,English,kitchen bright inside
,,,,,,,
lsanQj2yacs,102,108,116080,unverified,17,English,bright inside kitchen
,,,,,,,
kquB3rIgfGk,525,532,588702,unverified,44,English,inside bright kitchen
,,,,,,,
kquB3rIgfGk,525,532,702553,unverified,30,English,bright kitchen inside
,,,,,,,
kquB3rIgfGk,525,532,968828,unverified,34,English,kitchen inside bright
,,,,,,,
kquB3rIgfGk,525,532,599659,unverified,20,English,inside kitchen bright
,,,,,,,
kquB3rIgfGk,525,532,984231,unverified,27,English,kitchen bright inside
,,,,,,,
kquB3rIgfGk,525,532,116080,unverified,19,English,bright inside kitchen
,,,,,,,
16iNk1hLJt4,37,40,588702,unverified,48,English,outside clear field day
,,,,,,,
16iNk1hLJt4,37,40,588702,unverified,36,English,sunny Stadium day outside
,,,,,,,
16iNk1hLJt4,37,40,942917,unverified,173,English,field day outside sunny
,,,,,,,
16iNk1hLJt4,37,40,362812,unverified,20,English,day outside sunny playground
,,,,,,,
16iNk1hLJt4,37,40,968828,unverified,28,English,sunny outside Stadium day
,,,,,,,
16iNk1hLJt4,37,40,984231,unverified,19,English,outside field day sunny
,,,,,,,
16iNk1hLJt4,37,40,116080,unverified,17,English,Stadium day sunny outside
,,,,,,,
16iNk1hLJt4,37,40,130914,unverified,26,English,day clear outside field
,,,,,,,
16iNk1hLJt4,37,40,589431,unverified,21,English,outside sunny day field
,,,,,,,
16iNk1hLJt4,37,40,592233,unverified,48,English,sunny day Stadium outside
,,,,,,,
16iNk1hLJt4,37,40,197912,unverified,24,English,day playground outside sunny
,,,,,,,
16iNk1hLJt4,37,40,339861,unverified,40,English,field outside clear day
,,,,,,,
ZdlG8fjGJlo,78,87,588702,unverified,76,English,inside bright kitchen
,,,,,,,
ZdlG8fjGJlo,78,87,588702,unverified,41,English,bright kitchen inside
,,,,,,,
ZdlG8fjGJlo,78,87,197912,unverified,26,English,kitchen inside bright
,,,,,,,
ZdlG8fjGJlo,78,87,984231,unverified,42,English,inside kitchen bright
,,,,,,,
ZdlG8fjGJlo,78,87,116080,unverified,63,English,kitchen bright inside
,,,,,,,
ZdlG8fjGJlo,78,87,130914,unverified,9,English,bright inside kitchen
,,,,,,,
lfGlDg47How,361,367,588702,unverified,48,English,inside bright kitchen
,,,,,,,
lfGlDg47How,361,367,588702,unverified,60,English,bright kitchen inside
,,,,,,,
lfGlDg47How,361,367,968828,unverified,40,English,kitchen inside bright
,,,,,,,
lfGlDg47How,361,367,984231,unverified,23,English,inside kitchen bright
,,,,,,,
lfGlDg47How,361,367,116080,unverified,23,English,kitchen bright inside
